client_id	path	sentence	up_votes	down_votes	age	gender	accent
343ccbfd4ad4064460464342cef0a6cc3b73afe5142081ed9b1c9551adf548a2f9ffae1b39aaff19e988b3e4b9913f20eca934df9ab867c79e5de1c26e4bab58	common_voice_cy_18184766.mp3	Roeddet ti'n dweud na fydden i'n gallu mynd i nofio dydd Sadwrn a Sul achos ei gwallt.	1	0			
bd538dfef915defd6f6775828a39da27781f0fc9276d4f5078b6da196cfa1f7faab687a8adfd14d5a59c9417d3270700e447e7d9660aa4bdbdcd8c6a63b24864	common_voice_cy_18188947.mp3	Mae angen cyrraedd ar amser er mwyn i ni weld y sioe.	1	0			
bd538dfef915defd6f6775828a39da27781f0fc9276d4f5078b6da196cfa1f7faab687a8adfd14d5a59c9417d3270700e447e7d9660aa4bdbdcd8c6a63b24864	common_voice_cy_18188970.mp3	Mae'r teledu yn dal i fod yma fel fy mod i'n gallu gwylio rygbi.	0	0			
ec2966e882ca8a3de26f28b58b1d1663b7c0ad211e970ac5be1cf27ceb24d4a4297c887533433fa332b4594a007810653f5d28e980bbbce422280fdb0bd25653	common_voice_cy_18190263.mp3	Cafodd y corff ei ddarganfod ger siop Tesco yn y ddinas ddydd Sul.	1	0			
535f4e532b505ee1956a5fc47693b7620855bd84e89aa91e136724815bef3334a4b8d88043eca179a0a02c972c3bb626ec1d0547c974f97f6ef29216c0c11bd7	common_voice_cy_18197456.mp3	Mae'r ddau'n cael hwyl gyda'i gilydd yn chwarae wrth y llyn.	1	0			
c4808a6a334f4688eb8e60ffde533d731c942723c51c9946cd684459d2d7ba8059b7772af6831c65ff6309e3aa58c57eaee1b414efe7f3aca3447cb917a06d8e	common_voice_cy_18197617.mp3	Mae gen i gath.	1	0			
25237a1b086a3e32e7a883cf295d271f7fab68f4c9e4c2fb7f68d0e49f9332393422b1f95ca56792e4701436dcfe84f3272f32e9209d0fbd1310f99e1a16d2b9	common_voice_cy_18204252.mp3	"Posibiliadau damcaniaethol yw'r rhain ar hyn o bryd."	1	0	thirties	male	united_kingdom
ed5276cb650060508ae82c52cb33deed8911167928295d13d573a80d12c104b9f1e037457eb2f37a71501258ac5a8f36be985b425e706ad160d65c09eba11b22	common_voice_cy_18207392.mp3	Bore da, pwy sydd am fynd i'r ystafell ymolchi gyntaf?	1	0			
d01ab07368b46e1865b234c08342da125488a28da6f1d539f388369be8ab0a17f42fbe846134afe810cdef1ec47057528c282534a06a526e78346b37a25ab0d8	common_voice_cy_18214224.mp3	Mae'n debyg eu bod nhw gyda'i gilydd erbyn hyn ond dydw i ddim yn credu hynny.	1	0			
1d2a43fb44a4b8f0e85ad5a3f539827f8b3e54e541bb535eaed36acf395f17a50cea73ff0dbc9707c1e3a2f2b8d70418443f1f32a9e2656cb4cdc530af8991e8	common_voice_cy_18219183.mp3	Allan nhw eistedd rownd y bwrdd a chael pryd iawn.	1	0	fourties	female	
1d2a43fb44a4b8f0e85ad5a3f539827f8b3e54e541bb535eaed36acf395f17a50cea73ff0dbc9707c1e3a2f2b8d70418443f1f32a9e2656cb4cdc530af8991e8	common_voice_cy_18219229.mp3	Oes gwesty yn yr ardal?	1	0	fourties	female	
1d2a43fb44a4b8f0e85ad5a3f539827f8b3e54e541bb535eaed36acf395f17a50cea73ff0dbc9707c1e3a2f2b8d70418443f1f32a9e2656cb4cdc530af8991e8	common_voice_cy_18219336.mp3	"Mae'n anhygoel."	0	1	fourties	female	
b8a77bf12e869509135df9bd6cb70fc1e5a336ae08543523b2e56e3325ff8febfbc6c809384969818f2976d8c0978772deba36c58c9859546605503bbf646590	common_voice_cy_18220436.mp3	"Mae'n anhygoel."	1	0			
a5bc11458e3364dae07801ea80ce21034e9a12780659ebcf84f41cc08b5811a226d36a11cdb7bc345606d77d0be7304199508b1675d069703a4c39323d657e67	common_voice_cy_18221299.mp3	Bydd deall mwy am ein sefyllfa yn eu synnu nhw.	1	0			
1d2a43fb44a4b8f0e85ad5a3f539827f8b3e54e541bb535eaed36acf395f17a50cea73ff0dbc9707c1e3a2f2b8d70418443f1f32a9e2656cb4cdc530af8991e8	common_voice_cy_18225199.mp3	Aeth hi draw i'r siop ac mae hi'n gorfod prynu popeth nawr.	0	1	fourties	female	
8efc364986858317c082195653d85a0e2d3afa710bbb326c2637a949517f4909abf989cdc3a0e000703179bb9f90bc08eadc8c4529d69370c5b8e991ec38f57f	common_voice_cy_18227799.mp3	Bydd deall mwy am ein sefyllfa yn eu synnu nhw.	1	0	thirties	female	united_kingdom
a4e663cc7f992412f65728e1b237253a15d0b4e517c3dffd94b9afa177f897ebaece4e57979e29696df97e37155c74d15a2cc4eaedc7a5c3c1995a10c16865fa	common_voice_cy_18230201.mp3	Ydych chi'n cofio beth yw'r pethau yna?	1	0			
e1aa5a151ae162dffedcb62850d6095c7aeaf626892b0839b4a6c5625160683c1c76456a324c6b2eb99914a994ab0f34ebf9ab700036d47fd256f6ac56c283bd	common_voice_cy_18231745.mp3	Does dim byd ar ôl i wneud ond ateb yr athrawon yn union gywir.	1	0	fifties	female	united_kingdom
