client_id	path	sentence	up_votes	down_votes	age	gender	accent
5195551a605cd477a3138da93475ae6c0e7c09daea8c2e2a947861ba038b4474df4e50ee16cbefc6fbe89fc31f6ccc1f38a9f1b512ec9844664a87c551616821	common_voice_id_19424182.mp3	Itu tadi menarik, ya?	2	0			
874cedea9be7329a803c0f527c758a23201e1f2f2b6a5bb8bfdd38bf4d86b2902687af09516899a0c7bb68f0756d207169fcedf4bad8d9f970995f73ddcefa10	common_voice_id_19982391.mp3	Mencintai kehidupan adalah mencintai Tuhan.	2	0	thirties	male	
1758c03a2f9b336e948a764e42aaf912b271c166730729b4d2c8667e4c6dd3c2e53c4e1aaef493f1061eb937c7ebc6a4117fe2b6d94988de4d8dce739dcdb3d7	common_voice_id_19376535.mp3	Ini yang dilakukan Mary untuk hidup.	2	0			
1758c03a2f9b336e948a764e42aaf912b271c166730729b4d2c8667e4c6dd3c2e53c4e1aaef493f1061eb937c7ebc6a4117fe2b6d94988de4d8dce739dcdb3d7	common_voice_id_19376536.mp3	Jangan tanya aku.	2	0			
1758c03a2f9b336e948a764e42aaf912b271c166730729b4d2c8667e4c6dd3c2e53c4e1aaef493f1061eb937c7ebc6a4117fe2b6d94988de4d8dce739dcdb3d7	common_voice_id_19376538.mp3	Minggu depan saat saya pergi ke situ, saya akan membeli dan membawa minuman.	2	0			
1758c03a2f9b336e948a764e42aaf912b271c166730729b4d2c8667e4c6dd3c2e53c4e1aaef493f1061eb937c7ebc6a4117fe2b6d94988de4d8dce739dcdb3d7	common_voice_id_19376539.mp3	Sang menteri menolak memberikan wawancara pada wartawan.	2	1			
2911279ce52585bf6ccb58239e0bdb1a4607f0d5a274dfc9d053802af47d885864f80a770b58e7b364b36ac4aab17c325d99b89983fce527bffc136060e21896	common_voice_id_19967472.mp3	Anjing yang mati tak bisa menggigit.	2	0	twenties	male	
2911279ce52585bf6ccb58239e0bdb1a4607f0d5a274dfc9d053802af47d885864f80a770b58e7b364b36ac4aab17c325d99b89983fce527bffc136060e21896	common_voice_id_19967492.mp3	Apa kau percaya akan hal ini?	2	0	twenties	male	
2911279ce52585bf6ccb58239e0bdb1a4607f0d5a274dfc9d053802af47d885864f80a770b58e7b364b36ac4aab17c325d99b89983fce527bffc136060e21896	common_voice_id_19967509.mp3	Semua kamus mengandung kesalahan.	2	0	twenties	male	
2911279ce52585bf6ccb58239e0bdb1a4607f0d5a274dfc9d053802af47d885864f80a770b58e7b364b36ac4aab17c325d99b89983fce527bffc136060e21896	common_voice_id_19967591.mp3	Mengapa saya harus menunggu?	2	0	twenties	male	
2b293c74ef2d5b74db9410db6e42a40be69a3ab81da572f68c7a44a9e0d8759e5019c12bd8d22a5f9f2bd4bafeeb260eedc3cc8c250e760556369320c1f90795	common_voice_id_19959608.mp3	Setiap hari saya belajar bahasa Jepang, tetapi saya tidak bisa hafal huruf kanji.	2	1	twenties	male	
2b293c74ef2d5b74db9410db6e42a40be69a3ab81da572f68c7a44a9e0d8759e5019c12bd8d22a5f9f2bd4bafeeb260eedc3cc8c250e760556369320c1f90795	common_voice_id_19959609.mp3	Di jepang kami menyetir kendaraan pada sisi kiri jalan.	2	0	twenties	male	
2b293c74ef2d5b74db9410db6e42a40be69a3ab81da572f68c7a44a9e0d8759e5019c12bd8d22a5f9f2bd4bafeeb260eedc3cc8c250e760556369320c1f90795	common_voice_id_19959797.mp3	Seharusnya kamu tahu diri.	2	0	twenties	male	
2b293c74ef2d5b74db9410db6e42a40be69a3ab81da572f68c7a44a9e0d8759e5019c12bd8d22a5f9f2bd4bafeeb260eedc3cc8c250e760556369320c1f90795	common_voice_id_19959852.mp3	Kelas sebelah bisa menampung seratus orang.	2	0	twenties	male	
2e1a0493c7b59cb66ba872afbca357fd85fe52a12a63b71ad6f5c83698f318c5a699885edd64cac4d119f07b610b63bc9ed8bf5581cf6f2496399bcb0c0ebd0a	common_voice_id_19611907.mp3	Besok saya akan menelepon Pak Lee.	2	0			
2e1a0493c7b59cb66ba872afbca357fd85fe52a12a63b71ad6f5c83698f318c5a699885edd64cac4d119f07b610b63bc9ed8bf5581cf6f2496399bcb0c0ebd0a	common_voice_id_19611908.mp3	Tuhan dan iblis itu mengagumkan.	2	0			
2e1a0493c7b59cb66ba872afbca357fd85fe52a12a63b71ad6f5c83698f318c5a699885edd64cac4d119f07b610b63bc9ed8bf5581cf6f2496399bcb0c0ebd0a	common_voice_id_19611909.mp3	Saya bukan gay, tapi pacar saya gay.	2	1			
2e1a0493c7b59cb66ba872afbca357fd85fe52a12a63b71ad6f5c83698f318c5a699885edd64cac4d119f07b610b63bc9ed8bf5581cf6f2496399bcb0c0ebd0a	common_voice_id_19611910.mp3	Karena sakit kepala, malam ini saya tidur awal.	2	0			
623dd32fde41eb7029ae12e530a1e091a486e3179726293836dd3e813c1be548acfd6886697cd3c9cc2d01cd57efe2ae1e91e10c79335502e19b6ba17d942b8f	common_voice_id_19773606.mp3	Awas! Ada truk lewat!	2	1	teens	female	
623dd32fde41eb7029ae12e530a1e091a486e3179726293836dd3e813c1be548acfd6886697cd3c9cc2d01cd57efe2ae1e91e10c79335502e19b6ba17d942b8f	common_voice_id_19773607.mp3	Kiamat sudah dekat.	2	0	teens	female	
623dd32fde41eb7029ae12e530a1e091a486e3179726293836dd3e813c1be548acfd6886697cd3c9cc2d01cd57efe2ae1e91e10c79335502e19b6ba17d942b8f	common_voice_id_19773609.mp3	Saya pikir itu ide yang bagus.	2	0	teens	female	
623dd32fde41eb7029ae12e530a1e091a486e3179726293836dd3e813c1be548acfd6886697cd3c9cc2d01cd57efe2ae1e91e10c79335502e19b6ba17d942b8f	common_voice_id_19773611.mp3	"Dia berkata pada dirinya sendiri, ""Aku pasti bisa."""	2	0	teens	female	
7b52db91006d82a0679be81f05cfffbbb9dc1d37e8e6892809077a56b2aa54ba6fa401ef76dd6f6ed13277e111b0887e26ec78def1f445ff630f09bafda20be0	common_voice_id_19597202.mp3	Tom telah digigit oleh seekor ular.	2	0			
7b52db91006d82a0679be81f05cfffbbb9dc1d37e8e6892809077a56b2aa54ba6fa401ef76dd6f6ed13277e111b0887e26ec78def1f445ff630f09bafda20be0	common_voice_id_19597203.mp3	Umur dia hampir empat puluh tahun.	2	0			
7b52db91006d82a0679be81f05cfffbbb9dc1d37e8e6892809077a56b2aa54ba6fa401ef76dd6f6ed13277e111b0887e26ec78def1f445ff630f09bafda20be0	common_voice_id_19597204.mp3	Namun, akhirnya apa yang kamu lakukan?	2	0			
7b52db91006d82a0679be81f05cfffbbb9dc1d37e8e6892809077a56b2aa54ba6fa401ef76dd6f6ed13277e111b0887e26ec78def1f445ff630f09bafda20be0	common_voice_id_19597205.mp3	Tidak semua buku yang di atas meja miliki saya.	2	0			
1054f79c1540b1ae9298115285d69a0dc3560525b124489da3464c1d817e7c2c2b03110cda955331860082f18808d0960db9853753c41ddce013b496dae5d152	common_voice_id_19080908.mp3	Aku sedang berbicara dengan muridku.	2	0	twenties	male	
1054f79c1540b1ae9298115285d69a0dc3560525b124489da3464c1d817e7c2c2b03110cda955331860082f18808d0960db9853753c41ddce013b496dae5d152	common_voice_id_19080909.mp3	Tidak banyak kendaraan yang melintas.	2	1	twenties	male	
1054f79c1540b1ae9298115285d69a0dc3560525b124489da3464c1d817e7c2c2b03110cda955331860082f18808d0960db9853753c41ddce013b496dae5d152	common_voice_id_19080910.mp3	Tiada kata terlambat untuk belajar.	2	0	twenties	male	
1054f79c1540b1ae9298115285d69a0dc3560525b124489da3464c1d817e7c2c2b03110cda955331860082f18808d0960db9853753c41ddce013b496dae5d152	common_voice_id_19080911.mp3	Pulang pergi? Hanya sekali jalan.	2	0	twenties	male	
1054f79c1540b1ae9298115285d69a0dc3560525b124489da3464c1d817e7c2c2b03110cda955331860082f18808d0960db9853753c41ddce013b496dae5d152	common_voice_id_19080912.mp3	Dia ingin menjadi seorang penyanyi.	2	0	twenties	male	
1b5918462130bce4a50279796e6e3fbceff0e1d1cd714dff391a750634f8770751be7fc30c1b80c961a07adac33de31f88af1ed686a5379ab72b426173003db1	common_voice_id_19450098.mp3	Dia naik taksi ke museum.	2	0			
1b5918462130bce4a50279796e6e3fbceff0e1d1cd714dff391a750634f8770751be7fc30c1b80c961a07adac33de31f88af1ed686a5379ab72b426173003db1	common_voice_id_19450099.mp3	Lebih baik aku mati daripada aku pergi.	2	0			
1b5918462130bce4a50279796e6e3fbceff0e1d1cd714dff391a750634f8770751be7fc30c1b80c961a07adac33de31f88af1ed686a5379ab72b426173003db1	common_voice_id_19450100.mp3	Omong-omong, malam ini ada waktu?	2	0			
1b5918462130bce4a50279796e6e3fbceff0e1d1cd714dff391a750634f8770751be7fc30c1b80c961a07adac33de31f88af1ed686a5379ab72b426173003db1	common_voice_id_19450101.mp3	Besok saya bertemu dengan teman di stasiun dan bersama-sama pergi ke konser.	2	0			
1b5918462130bce4a50279796e6e3fbceff0e1d1cd714dff391a750634f8770751be7fc30c1b80c961a07adac33de31f88af1ed686a5379ab72b426173003db1	common_voice_id_19450102.mp3	Jane terlihat bahagia.	2	0			
2dc57390254fea9a42d9e255834e86114c1d2dac7887838b4338de7f2762c5561932ff29d6719441e327f669dad7559bf4365809fe2255ffeb9a19705d6cbb6d	common_voice_id_19635470.mp3	Pesawat terbang cepat dan praktis.	2	0	thirties	female	
2dc57390254fea9a42d9e255834e86114c1d2dac7887838b4338de7f2762c5561932ff29d6719441e327f669dad7559bf4365809fe2255ffeb9a19705d6cbb6d	common_voice_id_19635472.mp3	Saya ingin main.	2	1	thirties	female	
2dc57390254fea9a42d9e255834e86114c1d2dac7887838b4338de7f2762c5561932ff29d6719441e327f669dad7559bf4365809fe2255ffeb9a19705d6cbb6d	common_voice_id_19635476.mp3	Di kelas ada meja dan kursi.	2	0	thirties	female	
2dc57390254fea9a42d9e255834e86114c1d2dac7887838b4338de7f2762c5561932ff29d6719441e327f669dad7559bf4365809fe2255ffeb9a19705d6cbb6d	common_voice_id_19635479.mp3	Saya menelepon rumah tetapi tidak ada siapa-siapa.	2	0	thirties	female	
2dc57390254fea9a42d9e255834e86114c1d2dac7887838b4338de7f2762c5561932ff29d6719441e327f669dad7559bf4365809fe2255ffeb9a19705d6cbb6d	common_voice_id_19635481.mp3	Tom tidak tahu banyak tentang Indonesia.	2	0	thirties	female	
32b5024ca2ad48e930465876718d2cbf32b5c99501e03282365194a68c549dab35b0ffe556594d3c6b68a17269c1264203133360c09a9b3a56503533d5961265	common_voice_id_19480747.mp3	Saya sudah makan siang di kantin.	2	0	twenties	male	
32b5024ca2ad48e930465876718d2cbf32b5c99501e03282365194a68c549dab35b0ffe556594d3c6b68a17269c1264203133360c09a9b3a56503533d5961265	common_voice_id_19480748.mp3	Saya akan datang lagi nanti.	2	0	twenties	male	
32b5024ca2ad48e930465876718d2cbf32b5c99501e03282365194a68c549dab35b0ffe556594d3c6b68a17269c1264203133360c09a9b3a56503533d5961265	common_voice_id_19480749.mp3	Tolong berikan saya kartu kreditmu.	2	0	twenties	male	
32b5024ca2ad48e930465876718d2cbf32b5c99501e03282365194a68c549dab35b0ffe556594d3c6b68a17269c1264203133360c09a9b3a56503533d5961265	common_voice_id_19480750.mp3	Alam itu kejam.	2	0	twenties	male	
32b5024ca2ad48e930465876718d2cbf32b5c99501e03282365194a68c549dab35b0ffe556594d3c6b68a17269c1264203133360c09a9b3a56503533d5961265	common_voice_id_19480752.mp3	Suara pesawat pun terdengar.	2	0	twenties	male	
3f5980f5ed0feb9ae75e0d2965a9dcba6b45440c0d68bbce8ddefc623b8810faac0a3332353ca10886df6d63736df59181d6d4d45c380d0a1c8c029aae41897e	common_voice_id_19462330.mp3	Rencana kita telah gagal.	2	1			
3f5980f5ed0feb9ae75e0d2965a9dcba6b45440c0d68bbce8ddefc623b8810faac0a3332353ca10886df6d63736df59181d6d4d45c380d0a1c8c029aae41897e	common_voice_id_19462331.mp3	Tom mungkin tidak akan pernah menjadi terkenal.	2	0			
3f5980f5ed0feb9ae75e0d2965a9dcba6b45440c0d68bbce8ddefc623b8810faac0a3332353ca10886df6d63736df59181d6d4d45c380d0a1c8c029aae41897e	common_voice_id_19462332.mp3	Saya ingin pergi ke luar negeri suatu hari nanti.	2	0			
3f5980f5ed0feb9ae75e0d2965a9dcba6b45440c0d68bbce8ddefc623b8810faac0a3332353ca10886df6d63736df59181d6d4d45c380d0a1c8c029aae41897e	common_voice_id_19462333.mp3	Pak Matsui tinggal di kota yang tenang.	2	0			
